Id Database record;Name_site;Province;Country;Region;Laboratory;CRA;Error;Life;Method;Sample;Type;Specie;13C;15N;CN;Level;SU or UE;Periodization;Phase;Cultural_horizon;Cultural info;LongGM;LatGM;Short reference;Bibliography
781;Poças de São Bento;Distrito de Setúbal;Portugal;Atlantic Coast;OxA-29114;7121;35;Short;AMS;Shell;Singular;Scrobicularia plana;-5;;;Diniz / Arias excavation;Trench 1 SU 403;Mesolithic;Late;Castelnovian C;21 trapeze / 3 triangle [Araujo 1995-1997];-8.51909;38.2461;López 2015;
782;Poças de São Bento;Distrito de Setúbal;Portugal;Atlantic Coast;Lu-2769;7150;70;Short;AMS;Shell;Bulk;n.d;;;;;45-50 cm;Mesolithic;Late;Castelnovian C;21 trapeze / 3 triangle [Araujo 1995-1997];-8.51909;38.2461;López 2015;
783;Poças de São Bento;Distrito de Setúbal;Portugal;Atlantic Coast;Lu-2770;7050;60;Short;AMS;Shell;Bulk;n.d;;;;;65-70 cm;Mesolithic;Late;Castelnovian C;21 trapeze / 3 triangle [Araujo 1995-1997];-8.51909;38.2461;López 2015;
784;Poças de São Bento;Distrito de Setúbal;Portugal;Atlantic Coast;Q-2493;7040;70;Short;Conventional;Shell;Bulk;n.d;;;;Lower;Layer 3 = Layer C;Mesolithic;Late;Castelnovian C;21 trapeze / 3 triangle [Araujo 1995-1997];-8.51909;38.2461;Carvalho 2008;
785;Poças de São Bento;Distrito de Setúbal;Portugal;Atlantic Coast;Q-2495;6470;70;Short;Conventional;Shell;Bulk;n.d;;;;Middle;Layer 2 = Layer B;Mesolithic;Late;Castelnovian C;98 trapeze / 16 triangle / 38 segment [Araujo 1995-1997];-8.51909;38.2461;Zilhão 2000;
786;Poças de São Bento;Distrito de Setúbal;Portugal;Atlantic Coast;OxA-29169;6045;39;Long;AMS;Sediment;Bulk;n.d;-25.1;;;Diniz / Arias excavation;Trench 1 SU 603 = Layer A?;Neolithic;Late;;32 trapeze / 10 triangle / 18 segment [Araujo 1995-1997];-8.51909;38.2461;López 2015;
787;Poças de São Bento;Distrito de Setúbal;Portugal;Atlantic Coast;OxA-29170;5511;34;Long;AMS;Sediment;Bulk;n.d;-24.9;;;Diniz / Arias excavation;Trench 1 SU 603 = Layer A?;Neolithic;Late;;32 trapeze / 10 triangle / 18 segment [Araujo 1995-1997];-8.51909;38.2461;López 2015;
788;Poças de São Bento;Distrito de Setúbal;Portugal;Atlantic Coast;Q-2494;6780;65;Long;Conventional;Charcoal;Bulk;n.d;;;;Middle;Layer 2 = Layer B;Mesolithic;Late;Castelnovian C;98 trapeze / 16 triangle / 38 segment [Araujo 1995-1997];-8.51909;38.2461;Zilhão 2000;
789;Poças de São Bento;Distrito de Setúbal;Portugal;Atlantic Coast;OxA-29235;6962;37;Short;AMS;Bone;Singular;Meles meles;-18.9;;;Diniz / Arias excavation;Trench 1 SU 3 / 7 (layer C, old excavation correl);Mesolithic;Late;Castelnovian C;21 trapeze / 3 triangle [Araujo 1995-1997];-8.51909;38.2461;López 2015;
790;Poças de São Bento;Distrito de Setúbal;Portugal;Atlantic Coast;OxA-29113;7238;35;Short;AMS;Bone;Singular;Human;-17.2;11.3;;Diniz / Arias excavation;Trench 1 SU 613 (Burial 14) = Layer D;Mesolithic;Late;;5 trapeze / 3 triangle [Araujo 1995-1997];-8.51909;38.2461;López 2015;
791;Poças de São Bento;Distrito de Setúbal;Portugal;Atlantic Coast;OxA-24652;7107;37;Short;AMS;Shell;Singular;Cerastodema edule;-3;;;Diniz / Arias excavation;Trench 1 SU 3 / 7 (layer C, old excavation correl);Mesolithic;Late;Castelnovian C;21 trapeze / 3 triangle [Araujo 1995-1997];-8.51909;38.2461;López 2015;
792;Poças de São Bento;Distrito de Setúbal;Portugal;Atlantic Coast;OxA-24648;7084;36;Short;AMS;Shell;Singular;Cerastodema edule;-3.6;;;Diniz / Arias excavation;Trench 1 SU 3 / 7 (layer C, old excavation correl);Mesolithic;Late;Castelnovian C;21 trapeze / 3 triangle [Araujo 1995-1997];-8.51909;38.2461;López 2015;
793;Poças de São Bento;Distrito de Setúbal;Portugal;Atlantic Coast;OxA-24650;7070;35;Short;AMS;Shell;Singular;Cerastodema edule;-3.2;;;Diniz / Arias excavation;Trench 1 SU 3 / 7 (layer C, old excavation correl);Mesolithic;Late;Castelnovian C;21 trapeze / 3 triangle [Araujo 1995-1997];-8.51909;38.2461;López 2015;
794;Poças de São Bento;Distrito de Setúbal;Portugal;Atlantic Coast;OxA-24651;7053;37;Short;AMS;Shell;Singular;Cerastodema edule;-3.1;;;Diniz / Arias excavation;Trench 1 SU 3 / 7 (layer C, old excavation correl);Mesolithic;Late;Castelnovian C;21 trapeze / 3 triangle [Araujo 1995-1997];-8.51909;38.2461;López 2015;
795;Poças de São Bento;Distrito de Setúbal;Portugal;Atlantic Coast;OxA-24649;7052;35;Short;AMS;Shell;Singular;Cerastodema edule;-3.1;;;Diniz / Arias excavation;Trench 1 SU 3 / 7 (layer C, old excavation correl);Mesolithic;Late;Castelnovian C;21 trapeze / 3 triangle [Araujo 1995-1997];-8.51909;38.2461;López 2015;
796;Poças de São Bento;Distrito de Setúbal;Portugal;Atlantic Coast;OxA-26094;6866;33;Short;AMS;Bone;Singular;Canis familiaris;-17.9;;;Diniz / Arias excavation;Trench 1 SU 8;Mesolithic;Late;Castelnovian C;21 trapeze / 3 triangle [Araujo 1995-1997];-8.51909;38.2461;López 2015;
48;Arapouco;Distrito de Setúbal;Portugal;Atlantic Coast;Q-2492;7420;65;Short;n.d;Shell;Bulk;n.d;;;;Middle;;Mesolithic;Late;Castelnovian A;83 trapeze / 11 triangle / 7 segment / 5 nd [Diniz and Nukushina 2012];-8.51006;38.31013;Carvalho 2009;
49;Arapouco;Distrito de Setúbal;Portugal;Atlantic Coast;Beta-447689;7230;30;Short;AMS;Bone;Singular;Human;-17;12.5;3.4;Unknown;Burial 2A;Mesolithic;Late;Castelnovian A;83 trapeze / 11 triangle / 7 segment / 5 nd [Diniz and Nukushina 2012];-8.51006;38.31013;Peyroteo-Stjerna 2021;
50;Arapouco;Distrito de Setúbal;Portugal;Atlantic Coast;Sac-1560;7200;130;Short;AMS;Bone;Singular;Human;-16.92;12;3.5;Unknown;Burial 2A;Mesolithic;Late;Castelnovian A;83 trapeze / 11 triangle / 7 segment / 5 nd [Diniz and Nukushina 2012];-8.51006;38.31013;Guiry et al. 2016;
233;Cabeço do Pez;Distrito de Setúbal;Portugal;Atlantic Coast;Q-2497;6350;80;Short;Conventional;Shell;Bulk;n.d;;;;Layer 3 (Santos et al. 1974);Middle;Mesolithic;Late;Castelnovian C;5 trapeze / 5 triangle / 13 segment  [Santos et al. 1974];-8.42844;38.3528;Zilhão 2000;
234;Cabeço do Pez;Distrito de Setúbal;Portugal;Atlantic Coast;Q-2496;6050;70;Short;Conventional;Shell;Bulk;n.d;;;;Layer 3 (Santos et al. 1974);Middle;Mesolithic;Late;Castelnovian C;5 trapeze / 5 triangle / 13 segment  [Santos et al. 1974];-8.42844;38.3528;Zilhão 2000;
235;Cabeço do Pez;Distrito de Setúbal;Portugal;Atlantic Coast;Beta-447690;6860;40;Short;AMS;Bone;Singular;Human;-18.3;11.4;3.3;Layer 4 (Santos et al. 1974);Burial 4, Burial area A;Mesolithic;Late;Castelnovian B;5 trapeze / 7 triangle / 1 segment  [Santos et al. 1974];-8.42844;38.3528;Peyroteo-Stjerna 2021;
236;Cabeço do Pez;Distrito de Setúbal;Portugal;Atlantic Coast;Ua-46931;6791;43;Short;AMS;Bone;Singular;Human;-18.3;13;3.5;Layer 4 (Santos et al. 1974);Burial 5, Burial area A;Mesolithic;Late;Castelnovian B;5 trapeze / 7 triangle / 1 segment  [Santos et al. 1974];-8.42844;38.3528;Peyroteo-Stjerna 2016;
237;Cabeço do Pez;Distrito de Setúbal;Portugal;Atlantic Coast;Ua-46933;6788;46;Short;AMS;Bone;Singular;Human;-20.7;6.7;3.3;Layer 4 (Santos et al. 1974);Burial 11, Burial area B;Mesolithic;Late;Castelnovian B;5 trapeze / 7 triangle / 1 segment  [Santos et al. 1974];-8.42844;38.3528;Peyroteo-Stjerna 2016;
238;Cabeço do Pez;Distrito de Setúbal;Portugal;Atlantic Coast;Ua-46932;6780;48;Short;AMS;Bone;Singular;Human;-19.8;10.4;3.2;Layer 4 (Santos et al. 1974);Burial 9, Burial area B;Mesolithic;Late;Castelnovian B;5 trapeze / 7 triangle / 1 segment  [Santos et al. 1974];-8.42844;38.3528;Peyroteo-Stjerna 2016;
239;Cabeço do Pez;Distrito de Setúbal;Portugal;Atlantic Coast;Beta-125109;6760;40;Short;AMS;Bone;Singular;Human;-22.6;;;Layer 4 (Santos et al. 1974);Burial 4, Burial area A;Mesolithic;Late;Castelnovian B;5 trapeze / 7 triangle / 1 segment  [Santos et al. 1974];-8.42844;38.3528;Carvalho 2008;
240;Cabeço do Pez;Distrito de Setúbal;Portugal;Atlantic Coast;Sac-1558;6740;100;Short;AMS;Bone;Singular;Human;-19.3;;;Layer 4 (Santos et al. 1974);Burial 4, Burial area A;Mesolithic;Late;Castelnovian B;5 trapeze / 7 triangle / 1 segment  [Santos et al. 1974];-8.42844;38.3528;Carvalho 2008;
241;Cabeço do Pez;Distrito de Setúbal;Portugal;Atlantic Coast;Ua-46934;6734;51;Short;AMS;Bone;Singular;Human;-19.7;13.5;3.3;Layer 4 (Santos et al. 1974);Burial 27, Burial area A;Mesolithic;Late;Castelnovian B;5 trapeze / 7 triangle / 1 segment  [Santos et al. 1974];-8.42844;38.3528;Peyroteo-Stjerna 2016;
979;Vale de Romeiras;Distrito de Setúbal;Portugal;Atlantic Coast;ICEN-150;7390;80;Short;Conventional;Shell;Bulk;n.d;;;;Middle;Layer 2;Mesolithic;Late;Castelnovian A;High presence of trapezes [Arnaud 2000];-8.42623;38.3538;Zilhão 2000;
980;Vale de Romeiras;Distrito de Setúbal;Portugal;Atlantic Coast;ICEN-146;6970;70;Short;Conventional;Shell;Bulk;n.d;;;;Middle;;Mesolithic;Late;Castelnovian A;* calibration between A & B;-8.42623;38.3538;Carvalho 2008;
981;Vale de Romeiras;Distrito de Setúbal;Portugal;Atlantic Coast;ICEN-144;7130;110;Short;Conventional;Bone;Bulk;n.d;;;;Middle;Layer 2;Mesolithic;Late;Castelnovian A;High presence of trapezes [Arnaud 2000];-8.42623;38.3538;Zilhão 2000;
982;Vale de Romeiras;Distrito de Setúbal;Portugal;Atlantic Coast;Ua-46972;7640;55;Short;AMS;Bone;Singular;Human;-20.2;8.7;3.2;;Burial 19 / layer 5;Mesolithic;Late;Castelnovian A;High presence of trapezes [Arnaud 2000];-8.42623;38.3538;Peyroteo-Stjerna 2016;
983;Vale de Romeiras;Distrito de Setúbal;Portugal;Atlantic Coast;Ua-47983;6625;51;Short;AMS;Bone;Singular;Human;-20.5;7.7;3.4;;Burial 9 / layer 6;Mesolithic;Late;Castelnovian C;* based on calibration;-8.42623;38.3538;Peyroteo-Stjerna 2016;
993;Várzea da Mó;Distrito de Setúbal;Portugal;Atlantic Coast;ICEN-273;6730;60;Short;Conventional;Shell;Bulk;n.d;;;;Middle;;Mesolithic;Late;Castelnovian C;13 trapeze / 4 triangle /  40 segment [Marchand 2001];-8.42558;38.39859;Carvalho 2008;
994;Várzea da Mó;Distrito de Setúbal;Portugal;Atlantic Coast;Ua-46310;6305;44;Short;AMS;Bone;Singular;Human;-20.5;8.1;3.6;Bottom;Burial 1;Mesolithic;Late;Castelnovian C;13 trapeze / 4 triangle /  40 segment [Marchand 2001];-8.42558;38.39859;Peyroteo-Stjerna 2016;
386;Defesa de Cima 2;Distrito de Évora;Portugal;Atlantic Coast;Beta-409413;7180;30;Short;Conventional;Bone;Singular;Burned / Calcinated;;;;-;Pit 1 (depth of 30 cm);Mesolithic;Late;Castelnovian A;* Burnt bone without diagnostic material;-7.8036;38.4062;Diniz 2017;
367;Cueva del Lagrimal;Alacant;Spain;West Mediterranean;Beta-249933;6990;50;Short;AMS;Bone;Singular;Capra ibex;;;;IV;Sector H, layer VI;Mesolithic;Late;Castelnovian B;microburil and ornament [based on monograph];-1.01834;38.5097;Fernandez y Puche 2009;Fernández López de Pablo, J., Gómez Puche, M., 2009. Climate change and population dynamics during the Late Mesolithic and the Neolithic transition in Iberia. Doc. Praehist. XXXVI, 67–96.
56;Arenal de la Virgen;Alacant;Spain;West Mediterranean;Beta-493224;7480;30;;AMS;Charcoal;Singular;Quercus sp. evergreen;;;;IV;SU 615;Mesolithic;Early;Notches and Denticulates Mesolithic;;-0.92471;38.6158;Fernández López de Pablo et al. 2023;Fernández‐López De Pablo, J., Polo‐Díaz, A., Rabuñal, J. R., Gómez Puche, M., Carrión Marco, Y., Cantó, A., Mclaughlin, R., Ferrer, C., Burjachs, F. 2023. Impacts of Early Holocene environmental dynamics on open‐air occupation patterns in the Western Mediterranean: Insights from El Arenal de la Virgen (Alicante, spain). Journal of Quaternary Science, 38(5), 725-749. https://doi.org/10.1002/jqs.3503
57;Arenal de la Virgen;Alacant;Spain;West Mediterranean;Beta-493226;7550;40;;AMS;Charcoal;Singular;Pinus cone scale;;;;IV;SU 604/4;Mesolític;Early;Notches and Denticulates Mesolithic;;-0.92472;38.6159;Fernández López de Pablo et al. 2023;Fernández‐López De Pablo, J., Polo‐Díaz, A., Rabuñal, J. R., Gómez Puche, M., Carrión Marco, Y., Cantó, A., Mclaughlin, R., Ferrer, C., Burjachs, F. 2023. Impacts of Early Holocene environmental dynamics on open‐air occupation patterns in the Western Mediterranean: Insights from El Arenal de la Virgen (Alicante, spain). Journal of Quaternary Science, 38(5), 725-749. https://doi.org/10.1002/jqs.3503
58;Arenal de la Virgen;Alacant;Spain;West Mediterranean;Beta-493222;7660;30;;AMS;Charcoal;Singular;Pinus cone scale;−28.1;;;IV;SU 613/2;Mesolític;Early;Notches and Denticulates Mesolithic;;-0.92473;38.6160;Fernández López de Pablo et al. 2023;Fernández‐López De Pablo, J., Polo‐Díaz, A., Rabuñal, J. R., Gómez Puche, M., Carrión Marco, Y., Cantó, A., Mclaughlin, R., Ferrer, C., Burjachs, F. 2023. Impacts of Early Holocene environmental dynamics on open‐air occupation patterns in the Western Mediterranean: Insights from El Arenal de la Virgen (Alicante, spain). Journal of Quaternary Science, 38(5), 725-749. https://doi.org/10.1002/jqs.3503
59;Arenal de la Virgen;Alacant;Spain;West Mediterranean;Beta-502077;7680;30;;AMS;Charcoal;Singular;Quercus sp. evergreen;−26.6;;;IV;SU 612;Mesolític;Early;Notches and Denticulates Mesolithic;;-0.92474;38.6161;Fernández López de Pablo et al. 2023;Fernández‐López De Pablo, J., Polo‐Díaz, A., Rabuñal, J. R., Gómez Puche, M., Carrión Marco, Y., Cantó, A., Mclaughlin, R., Ferrer, C., Burjachs, F. 2023. Impacts of Early Holocene environmental dynamics on open‐air occupation patterns in the Western Mediterranean: Insights from El Arenal de la Virgen (Alicante, spain). Journal of Quaternary Science, 38(5), 725-749. https://doi.org/10.1002/jqs.3503
60;Arenal de la Virgen;Alacant;Spain;West Mediterranean;Beta-493219;7700;30;;AMS;Charcoal;Singular;Quercus sp. evergreen;−23.7;;;IV;SU 608/1;Mesolític;Early;Notches and Denticulates Mesolithic;;-0.92475;38.6162;Fernández López de Pablo et al. 2023;Fernández‐López De Pablo, J., Polo‐Díaz, A., Rabuñal, J. R., Gómez Puche, M., Carrión Marco, Y., Cantó, A., Mclaughlin, R., Ferrer, C., Burjachs, F. 2023. Impacts of Early Holocene environmental dynamics on open‐air occupation patterns in the Western Mediterranean: Insights from El Arenal de la Virgen (Alicante, spain). Journal of Quaternary Science, 38(5), 725-749. https://doi.org/10.1002/jqs.3503
61;Arenal de la Virgen;Alacant;Spain;West Mediterranean;Betaa-493223;7750;30;;AMS;Charcoal;Singular;Quercus sp. evergreen;−26.6;;;IV;SU 623/1;Mesolític;Early;Notches and Denticulates Mesolithic;;-0.92476;38.6163;Fernández López de Pablo et al. 2023;Fernández‐López De Pablo, J., Polo‐Díaz, A., Rabuñal, J. R., Gómez Puche, M., Carrión Marco, Y., Cantó, A., Mclaughlin, R., Ferrer, C., Burjachs, F. 2023. Impacts of Early Holocene environmental dynamics on open‐air occupation patterns in the Western Mediterranean: Insights from El Arenal de la Virgen (Alicante, spain). Journal of Quaternary Science, 38(5), 725-749. https://doi.org/10.1002/jqs.3503
62;Arenal de la Virgen;Alacant;Spain;West Mediterranean;Beta-493225;7770;30;;AMS;Charcoal;Singular;Quercus sp. evergreen;−25.8;;;IV;SU 613/1;Mesolític;Early;Notches and Denticulates Mesolithic;;-0.92477;38.6164;Fernández López de Pablo et al. 2023;Fernández‐López De Pablo, J., Polo‐Díaz, A., Rabuñal, J. R., Gómez Puche, M., Carrión Marco, Y., Cantó, A., Mclaughlin, R., Ferrer, C., Burjachs, F. 2023. Impacts of Early Holocene environmental dynamics on open‐air occupation patterns in the Western Mediterranean: Insights from El Arenal de la Virgen (Alicante, spain). Journal of Quaternary Science, 38(5), 725-749. https://doi.org/10.1002/jqs.3503
63;Arenal de la Virgen;Alacant;Spain;West Mediterranean;Beta-493228;7790;30;;AMS;Charcoal;Singular;Quercus sp. evergreen;−25.8;;;IV;Level 4/top 2;Mesolític;Early;Notches and Denticulates Mesolithic;;-0.92478;38.6165;Fernández López de Pablo et al. 2023;Fernández‐López De Pablo, J., Polo‐Díaz, A., Rabuñal, J. R., Gómez Puche, M., Carrión Marco, Y., Cantó, A., Mclaughlin, R., Ferrer, C., Burjachs, F. 2023. Impacts of Early Holocene environmental dynamics on open‐air occupation patterns in the Western Mediterranean: Insights from El Arenal de la Virgen (Alicante, spain). Journal of Quaternary Science, 38(5), 725-749. https://doi.org/10.1002/jqs.3503
64;Arenal de la Virgen;Alacant;Spain;West Mediterranean;Beta-493227;7470;30;;AMS;Charcoal;Singular;Conifer;−23.2;;;IV;Level 4/top1;Mesolític;Early;Notches and Denticulates Mesolithic;;-0.92479;38.6166;Fernández López de Pablo et al. 2023;Fernández‐López De Pablo, J., Polo‐Díaz, A., Rabuñal, J. R., Gómez Puche, M., Carrión Marco, Y., Cantó, A., Mclaughlin, R., Ferrer, C., Burjachs, F. 2023. Impacts of Early Holocene environmental dynamics on open‐air occupation patterns in the Western Mediterranean: Insights from El Arenal de la Virgen (Alicante, spain). Journal of Quaternary Science, 38(5), 725-749. https://doi.org/10.1002/jqs.3503
65;Arenal de la Virgen;Alacant;Spain;West Mediterranean;Beta-493221;7820;30;;AMS;Charcoal;Singular;Quercus sp. evergreen;−25.4;;;IV;SU 613/1;Mesolític;Early;Notches and Denticulates Mesolithic;;-0.92480;38.6167;Fernández López de Pablo et al. 2023;Fernández‐López De Pablo, J., Polo‐Díaz, A., Rabuñal, J. R., Gómez Puche, M., Carrión Marco, Y., Cantó, A., Mclaughlin, R., Ferrer, C., Burjachs, F. 2023. Impacts of Early Holocene environmental dynamics on open‐air occupation patterns in the Western Mediterranean: Insights from El Arenal de la Virgen (Alicante, spain). Journal of Quaternary Science, 38(5), 725-749. https://doi.org/10.1002/jqs.3503
66;Arenal de la Virgen;Alacant;Spain;West Mediterranean;Beta-473944;7850;30;;AMS;Charcoal;Singular;Quercus sp. evergreen;−25.5;;;IV;SU 625;Mesolític;Early;Notches and Denticulates Mesolithic;;-0.92481;38.6168;Fernández López de Pablo et al. 2023;Fernández‐López De Pablo, J., Polo‐Díaz, A., Rabuñal, J. R., Gómez Puche, M., Carrión Marco, Y., Cantó, A., Mclaughlin, R., Ferrer, C., Burjachs, F. 2023. Impacts of Early Holocene environmental dynamics on open‐air occupation patterns in the Western Mediterranean: Insights from El Arenal de la Virgen (Alicante, spain). Journal of Quaternary Science, 38(5), 725-749. https://doi.org/10.1002/jqs.3503
67;Arenal de la Virgen;Alacant;Spain;West Mediterranean;Beta-493220;8220;30;;AMS;Charcoal;Singular;Quercus sp. evergreen;−27.9;;;IV;SU 608/3;Mesolític;Early;Notches and Denticulates Mesolithic;;-0.92482;38.6169;Fernández López de Pablo et al. 2023;Fernández‐López De Pablo, J., Polo‐Díaz, A., Rabuñal, J. R., Gómez Puche, M., Carrión Marco, Y., Cantó, A., Mclaughlin, R., Ferrer, C., Burjachs, F. 2023. Impacts of Early Holocene environmental dynamics on open‐air occupation patterns in the Western Mediterranean: Insights from El Arenal de la Virgen (Alicante, spain). Journal of Quaternary Science, 38(5), 725-749. https://doi.org/10.1002/jqs.3503
68;Arenal de la Virgen;Alacant;Spain;West Mediterranean;Beta-473942;8200;30;;AMS;Charcoal;Singular;Quercus sp. evergreen;−26.4;;;IV;SU 611;Mesolític;Early;Notches and Denticulates Mesolithic;;-0.92483;38.6170;Fernández López de Pablo et al. 2023;Fernández‐López De Pablo, J., Polo‐Díaz, A., Rabuñal, J. R., Gómez Puche, M., Carrión Marco, Y., Cantó, A., Mclaughlin, R., Ferrer, C., Burjachs, F. 2023. Impacts of Early Holocene environmental dynamics on open‐air occupation patterns in the Western Mediterranean: Insights from El Arenal de la Virgen (Alicante, spain). Journal of Quaternary Science, 38(5), 725-749. https://doi.org/10.1002/jqs.3503
69;Arenal de la Virgen;Alacant;Spain;West Mediterranean;Beta-243772;7750;40;Long;AMS;Charcoal;Singular;Quercus sp. evergreen;−25.8;;;IV Sector 30 / 37;SU 604;Mesolithic;Early;Notches and Denticulates Mesolithic;;-0.92484;38.6171;Gómez Puche 2007;Gómez Puche, M., 2007. Memoria de Investigación: Cronología absoluta por carbono 14 del Epipaleolítico y el Neolítico antiguo en Villena. Fundación Municipal Jose María Soler, Villena.
750;Penya del Comptador;Valencia;Spain;West Mediterranean;Beta-156025;8570;40;Short;AMS;Bone;Singular;Human;;;;;;Mesolithic;Early;Notches and Denticulates Mesolithic;;-0.46125;38.6629;Aura et al. 2006;Aura, J.E., Carrión-Marco, Y., García-Puchol, O., Jardón, P., Jordá, J.F.,Molina, L., Morales-Pérez, J.V.,Pascual-Benito, J.L.,Pérez-Jordà,G.,Pérez,M.,Rodrigo,M.J., Verdasco, C., 2006. EpipaleolíticoeMesolítico en las comarcas centrales valencianas. In:Alday,A. (Ed.),Elmesolíticodemuescasydenticuladosenla CuencadelEbroyellitoralmediterráneopeninsular.DiputaciónForaldeÁlava, Vitoria-Gasteiz,pp.65e120.
751;Penya del Comptador;Valencia;Spain;West Mediterranean;OxA-236030;8829;38;Short;AMS;Bone;Singular;Human;-18.6;7.6;3.2;N15 c.VI;;Mesolithic;Early;Notches and Denticulates Mesolithic;;-0.46125;38.6629;Salazar García et al. 2014;Salazar-García, D. C., Aura Tortosa, J.E., Olària Puyoles, C., Talamo, S., Morales Pérez, J.V., Richards, M.P. 2014. Isotope Evidence for the Use of Marine Resources in the Eastern Iberian Mesolithic. Journal of Archaeological Science [1095-9238] 42:231-240
2;Abric de la Falguera;Alacant;Spain;West Mediterranean;AA-2295;7410;70;Short;AMS;Seed / Fruit;Singular;Olea sp.;;;;VIII;Level II (1981);Mesolithic;Late;Castelnovian A;4 trapezes;-0.56681;38.67216;Martí et al. 2009;Martí, B., Aura Tortosa, J.E., García Puchol, O., Fernández-López de Pablo, J., 2009. El mesolítico geométrico de tipo “cocina” en el País Valenciano, in: Utrilla, P., Montes, L. (Eds.), El Mesolítico Geométrico En La Península Ibérica. Universidad de Zaragoza, Zaragoza, pp. 205–258.
